series_id,label,title,units,date,value,retrieved
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-09-01,3457.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-10-01,3490.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-11-01,3486.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-12-01,3526.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-01-01,3534.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-02-01,3575.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-03-01,3579.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-04-01,3590.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-05-01,3635.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-06-01,3664.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-07-01,3664.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-08-01,3654.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-09-01,3676.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-10-01,3672.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-11-01,3683.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1969-12-01,3707.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-01-01,3615.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-02-01,3703.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-03-01,3697.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-04-01,3669.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-05-01,3634.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-06-01,3636.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-07-01,3645.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-08-01,3649.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-09-01,3618.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-10-01,3626.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-11-01,3643.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1970-12-01,3688.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-01-01,3643.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-02-01,3633.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-03-01,3674.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-04-01,3735.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-05-01,3750.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-06-01,3759.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-07-01,3786.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-08-01,3786.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-09-01,3820.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-10-01,3867.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-11-01,3903.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1971-12-01,3867.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-01-01,3912.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-02-01,3888.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-03-01,3921.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-04-01,3931.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-05-01,3957.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-06-01,3969.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-07-01,3939.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-08-01,3983.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-09-01,4000.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-10-01,4038.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-11-01,4002.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1972-12-01,3937.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-01-01,4004.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-02-01,4071.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-03-01,4089.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-04-01,4106.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-05-01,4137.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-06-01,4193.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-07-01,4232.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-08-01,4233.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-09-01,4237.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-10-01,4232.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-11-01,4232.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1973-12-01,4239.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-01-01,4196.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-02-01,4259.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-03-01,4255.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-04-01,4225.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-05-01,4198.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-06-01,4146.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-07-01,4045.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-08-01,4059.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-09-01,4009.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-10-01,3972.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-11-01,3911.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1974-12-01,3860.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-01-01,3841.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-02-01,3718.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-03-01,3628.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-04-01,3565.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-05-01,3552.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-06-01,3526.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-07-01,3501.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-08-01,3547.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-09-01,3573.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-10-01,3587.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-11-01,3604.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1975-12-01,3641.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-01-01,3688.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-02-01,3687.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-03-01,3685.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-04-01,3684.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-05-01,3649.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-06-01,3632.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-07-01,3627.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-08-01,3632.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-09-01,3634.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-10-01,3645.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-11-01,3678.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1976-12-01,3688.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-01-01,3660.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-02-01,3775.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-03-01,3859.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-04-01,3904.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-05-01,3930.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-06-01,3962.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-07-01,3981.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-08-01,3995.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-09-01,4023.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-10-01,4034.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-11-01,4058.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1977-12-01,4087.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-01-01,4029.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-02-01,4058.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-03-01,4178.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-04-01,4308.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-05-01,4302.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-06-01,4379.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-07-01,4403.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-08-01,4420.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-09-01,4424.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-10-01,4447.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-11-01,4453.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1978-12-01,4450.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-01-01,4373.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-02-01,4389.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-03-01,4552.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-04-01,4516.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-05-01,4565.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-06-01,4604.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-07-01,4621.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-08-01,4634.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-09-01,4625.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-10-01,4620.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-11-01,4617.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1979-12-01,4630.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-01-01,4625.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-02-01,4605.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-03-01,4548.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-04-01,4473.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-05-01,4434.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-06-01,4395.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-07-01,4351.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-08-01,4377.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-09-01,4401.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-10-01,4411.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-11-01,4409.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1980-12-01,4415.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-01-01,4374.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-02-01,4357.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-03-01,4396.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-04-01,4414.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-05-01,4343.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-06-01,4311.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-07-01,4299.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-08-01,4278.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-09-01,4254.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-10-01,4238.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-11-01,4209.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1981-12-01,4177.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-01-01,4069.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-02-01,4131.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-03-01,4108.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-04-01,4083.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-05-01,4092.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-06-01,4030.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-07-01,4001.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-08-01,3977.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-09-01,3962.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-10-01,3940.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-11-01,3947.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1982-12-01,3948.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-01-01,4021.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-02-01,3964.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-03-01,3942.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-04-01,3948.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-05-01,3960.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-06-01,4006.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-07-01,4055.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-08-01,4100.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-09-01,4138.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-10-01,4178.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-11-01,4217.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1983-12-01,4248.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-01-01,4305.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-02-01,4410.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-03-01,4393.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-04-01,4423.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-05-01,4456.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-06-01,4507.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-07-01,4534.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-08-01,4547.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-09-01,4576.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-10-01,4590.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-11-01,4617.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1984-12-01,4652.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-01-01,4668.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-02-01,4662.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-03-01,4730.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-04-01,4764.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-05-01,4787.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-06-01,4789.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-07-01,4799.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-08-01,4823.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-09-01,4852.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-10-01,4868.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-11-01,4879.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1985-12-01,4887.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-01-01,4908.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-02-01,4904.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-03-01,4914.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-04-01,4950.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-05-01,4924.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-06-01,4917.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-07-01,4930.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-08-01,4943.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-09-01,4939.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-10-01,4954.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-11-01,4960.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1986-12-01,4993.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-01-01,5007.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-02-01,5038.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-03-01,5039.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-04-01,5053.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-05-01,5080.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-06-01,5086.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-07-01,5092.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-08-01,5102.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-09-01,5096.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-10-01,5142.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-11-01,5152.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1987-12-01,5180.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-01-01,5094.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-02-01,5162.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-03-01,5201.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-04-01,5227.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-05-01,5228.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-06-01,5261.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-07-01,5270.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-08-01,5268.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-09-01,5270.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-10-01,5262.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-11-01,5273.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1988-12-01,5277.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-01-01,5289.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-02-01,5278.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-03-01,5260.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-04-01,5295.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-05-01,5299.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-06-01,5298.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-07-01,5317.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-08-01,5330.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-09-01,5323.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-10-01,5347.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-11-01,5364.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1989-12-01,5309.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-01-01,5422.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-02-01,5416.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-03-01,5392.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-04-01,5355.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-05-01,5321.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-06-01,5303.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-07-01,5274.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-08-01,5234.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-09-01,5197.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-10-01,5134.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-11-01,5095.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1990-12-01,5047.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-01-01,4972.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-02-01,4929.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-03-01,4881.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-04-01,4842.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-05-01,4800.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-06-01,4782.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-07-01,4752.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-08-01,4733.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-09-01,4728.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-10-01,4698.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-11-01,4640.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1991-12-01,4647.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1992-01-01,4667.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1992-02-01,4612.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1992-03-01,4621.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1992-04-01,4603.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1992-05-01,4605.0,2026-05-15
